"","id","date","screen_name","text","pre_processed_text","rt","like"
"44564",44564,2020-04-27,"afrkml","@aryacokronegoro @detikcom Hahahaha. Skrg semua yg collapse dicurigain corona, bahaya ini <U+0001F606><U+0001F606>","hahahaha skrg semua yg collapse dicurigain corona bahaya ini",0,8
"2207",2207,2020-04-27,"chayxe","Ebeiii Corona Yaa Asantewaa

Wo ay<U+025B> bi'a <U+025B>y<U+025B>
Ah https://t.co/I2wm6hEKd6","ebeiii corona yaa asantewaa wo ay ah",0,0
"40369",40369,2020-04-27,"harapanrakyat_","RSUD Banjar Bantah Pasien Positif Corona Pangandaran Terpapar Virus di UGD https://t.co/Q7TvHRQLUP","rsud banjar bantah pasien positif corona pangandaran terpapar virus di ugd",0,0
"44814",44814,2020-04-27,"ahmadkhabib","@aslisuroboyo Spanduk lawan covid19 obongongen wae. Masker ora gawe. Terus endi kui realisasine PSBB","spanduk lawan covid obongongen wae masker ora gawe terus endi kui realisasine psbb",0,0
"20312",20312,2020-04-27,"BatamPos","Lingga Himpun Data Warga Terdampak Covid-19 https://t.co/apto8YKcCW https://t.co/p2Nbx09ovn","lingga himpun data warga terdampak covid ",0,0
"74839",74839,2020-04-26,"kentankcrisspy","@uncmenfess2 Bolehh
Abis corona ilang yaakk","bolehh abis corona ilang yaakk",0,0
"1435",1435,2020-04-27,"NatalieAnggie96","Ketika Corona Melanda  maka kadrun yang biasa nyinyir pemerintah dan biasa minum vivis Onta beralih mjd Pengusaha properti berbasis syariah.
Sepi job demo dan peraturan PSBB maka properti milik kadrun ini merosot jatuh dan terpuruk.
Siapa yg mau beli drun wong dirimu aja Radikal https://t.co/Ef0MDswpJN","ketika corona melanda maka kadrun yang biasa nyinyir pemerintah dan biasa minum vivis onta beralih mjd pengusaha properti berbasis syariah sepi job demo dan peraturan psbb maka properti milik kadrun ini merosot jatuh dan terpuruk siapa yg mau beli drun wong dirimu aja radikal",4,53
"77583",77583,2020-04-26,"dhervyalvero","lagi ngayal ujan nya bisa bawa pergi virus corona biar ak bs ktemu km","lagi ngayal ujan nya bisa bawa pergi virus corona biar ak bs ktemu km",0,0
"45913",45913,2020-04-27,"ZulviEka","inilah waktunya kami menjelang bersama. pemerintah. partikelir dan masyarakat. konstan otimis bersambung melayani covid-19 https://t.co/QWUJUF7akJ","inilah waktunya kami menjelang bersama pemerintah partikelir dan masyarakat konstan otimis bersambung melayani covid ",0,0
"77585",77585,2020-04-26,"BenBennd","@DivaCatrii Ajang menyalurkan kegoblokan anjing ini mah padahal kalo gak corona juga pas taraweh kebanyakan bocah main petasan ama polisi maling wkwkwk","ajang menyalurkan kegoblokan anjing ini mah padahal kalo gak corona juga pas taraweh kebanyakan bocah main petasan ama polisi maling wkwkwk",0,0
"1480",1480,2020-04-27,"jsahmsofficial","0635hrs: Aliran trafik bergerak lancar di semua lokasi JSAHMS. Pandu dan tunggang dengan cermat. Sila patuhi had laju yang telah ditetapkan.

Patuhi pelaksanaan Perintah Kawalan Pergerakan bagi membendung penularan wabak COVID-19
#JustStayAtHome
#PatuhiPerintahKawalanPergerakan https://t.co/UK4BMyUuWy","hrs aliran trafik bergerak lancar di semua lokasi jsahms pandu dan tunggang dengan cermat sila patuhi had laju yang telah ditetapkan patuhi pelaksanaan perintah kawalan pergerakan bagi membendung penularan wabak covid ",0,0
"4808",4808,2020-04-27,"destatriyugo","Smg Kab Cilacap makin baik yg sembuh terus makin byk. Optimis Pemkab dan warga Bersatu Lawan Corona https://t.co/C2DPjadDC3","smg kab cilacap makin baik yg sembuh terus makin byk optimis pemkab dan warga bersatu lawan corona",0,0
"44393",44393,2020-04-27,"MINDEFMalaysia","Selamat Hari Tentera Laut Diraja Malaysia (TLDM) yang ke-86.

#MinDefMalaysia
#COVID19 https://t.co/7K8wq9WaPL","selamat hari tentera laut diraja malaysia tldm yang ke ",5,13
"68309",68309,2020-04-26,"ahjazalvi1","Media - Jihadi Spreading Corona
Tablighi Jamati - Theek se Check kr Dawai Hai<U+0001F60D>
Proudmoment 
#TabligiHeroes
#TabligiHeroes","media jihadi spreading corona tablighi jamati theek se check kr dawai hai proudmoment",0,1
"23320",23320,2020-04-27,"kimtasum","Corona dan lapar, awalnya sama2 tak terlihat, tapi kini menjadi momok yg menakutkan~","corona dan lapar awalnya sama tak terlihat tapi kini menjadi momok yg menakutkan",0,0
"88424",88424,2020-04-26,"milafarhaa","@dsuperboy Da beli sejak corona blm menyerang wkwk","da beli sejak corona blm menyerang wkwk",0,1
"73710",73710,2020-04-26,"officialpasang1","Hasil pasaran Hongkong,  26 APRIL 2020 
Result : 0698
Shio : BABI

Salam JP. Anda JP Kami puas

#HongKong #pasangjitu #togelonline #SayaMauMelamarAnakOm #COVID19 #BesokSenin","hasil pasaran hongkong  april  result  shio babi salam jp anda jp kami puas",0,0
"95390",95390,2020-04-26,"Silentrovert","Udah corona, pake isu kim jong un meninggal. Ini habis pandemi paling world war 3 jg. Mau dibawa kemana sih dunia ini. Gue belum nikah, tolong lah..","udah corona pake isu kim jong un meninggal ini habis pandemi paling world war  jg mau dibawa kemana sih dunia ini gue belum nikah tolong lah",4,2
"43948",43948,2020-04-27,"KEZIAAM0UR","@null Bantu Stop Penularan COVID-19, BLACKPINK Sumbang Hasil Penjualan Masker Masker k  https://t.co/WT2IILuQ5Z","bantu stop penularan covid  blackpink sumbang hasil penjualan masker masker k",0,0
"43604",43604,2020-04-27,"jungngwoo","@morkvlee Nanti ya dek, tunggu corona hilang. Nanti Om narik lagi.","nanti ya dek tunggu corona hilang nanti om narik lagi",0,0
"26524",26524,2020-04-27,"abdulseif37","@JamiiForums km ndio hivyo corona tanzania itakuwa imesambaaa sana","km ndio hivyo corona tanzania itakuwa imesambaaa sana",0,0
"39653",39653,2020-04-27,"RatnoWistu","Akui PSBB Belum Efektif Tekan Corona, Doni Monardo: Jangan Anggap Enteng Wabah Ini","akui psbb belum efektif tekan corona doni monardo jangan anggap enteng wabah ini",0,0
"24601",24601,2020-04-27,"ArfinHS","@txtdrpemerintah Ayo kita dukung pak luhut melakukan roadshow ke RS seluruh Indonesia, siapa tahu orang yg terkena corona bisa sembuh","ayo kita dukung pak luhut melakukan roadshow ke rs seluruh indonesia siapa tahu orang yg terkena corona bisa sembuh",0,0
"98831",98831,2020-04-26,"agustinditaa1","@sorrynottodayy @prxperr Bis corona cang balik bali gek wkwk","bis corona cang balik bali gek wkwk",0,0
"50534",50534,2020-04-27,"slapsommelier","@dukeofmalang Paket lengkap:
Anak yg doyan nonton anime di IT biasanya doyan main game jg. Trus dari interest ke game itu pengen jd developer, makanya masuk IT related. Trus pas masuk kuliah, virus anime nya menyebar deh dari yg tadinya ga doyan jadi ikutan nonton.","paket lengkap anak yg doyan nonton anime di it biasanya doyan main game jg trus dari interest ke game itu pengen jd developer makanya masuk it related trus pas masuk kuliah virus anime nya menyebar deh dari yg tadinya ga doyan jadi ikutan nonton",0,1
"5057",5057,2020-04-27,"mariafransiscus","Tertular dari Teman Akrab, Kini Banyuasin Ada 4 Kasus Positif Covid-19 https://t.co/LQwoaTuf1l","tertular dari teman akrab kini banyuasin ada  kasus positif covid ",0,0
"82059",82059,2020-04-26,"joanvalerieeee","@mellyland_ huhuuu gegara corona ni jd kek gini<U+0001F62D><U+0001F62D><U+0001F62D>","huhuuu gegara corona ni jd kek gini",0,0
"35126",35126,2020-04-27,"utm_my","Penjarakan Media Sosial: Meratakan Lengkung Infodemik COVID-19 - https://t.co/DUKDgFQ08S https://t.co/enoQN9mOyX","penjarakan media sosial meratakan lengkung infodemik covid ",1,1
"58650",58650,2020-04-27,"1trenggalek","Sambang Desa Binaan, Bhabinkamtibmas Desa Krandegan Imbau Karyawan Indomaret Waspada Penyebaran Wabah Covid-19 https://t.co/uir9awIxdp https://t.co/P1th0U69go","sambang desa binaan bhabinkamtibmas desa krandegan imbau karyawan indomaret waspada penyebaran wabah covid ",0,12
"71746",71746,2020-04-26,"RatnoWistu","Mensos Bakal Ikuti Aturan KPK Terkait Penyaluran Bansos Covid-19","mensos bakal ikuti aturan kpk terkait penyaluran bansos covid ",0,0
"29420",29420,2020-04-27,"tbnewsresoku","Himbauan Ibu Rita UPTD Puskesmas Ulak Pandan bersama cegah covid 19

#BersatuLawanCovid19 https://t.co/iAmTmvLRAC","himbauan ibu rita uptd puskesmas ulak pandan bersama cegah covid ",0,1
"5607",5607,2020-04-27,"satliaa","Tetangga gua udh mulai bnyak yang frustasi grgr corona","tetangga gua udh mulai bnyak yang frustasi grgr corona",0,0
"45164",45164,2020-04-27,"MohitNirwan6","@Isarsiddiqui_2 Ab itnaa corona tumhari wjhase badaa hai to itna to Banta hai boss aapka bhi","ab itnaa corona tumhari wjhase badaa hai to itna to banta hai boss aapka bhi",0,0
"64719",64719,2020-04-26,"sh_jailedwowous","@mafxia Selamat ulangtahun yaa kak
Mudah-mudahan semakin dilancarkan semua pintu-pintu rezekinya dan juga senantiasa diberikan kesehatan di tengah wabah covid-19 stay safe and healthy <U+2665><U+FE0F> https://t.co/n4oNNRb2dS","selamat ulangtahun yaa kak mudah mudahan semakin dilancarkan semua pintu pintu rezekinya dan juga senantiasa diberikan kesehatan di tengah wabah covid  stay safe and healthy",0,0
"103535",103535,2020-04-26,"DavinaKeana2","Makin banyak yang peduli menangani virus ini akan lebih baik 

#RelawanBergerakLawanCovid
#RelawanBergerakLawanCovid

Bersama melawan corona demi kemajuan bangsa https://t.co/ckv8T4eghF","makin banyak yang peduli menangani virus ini akan lebih baik bersama melawan corona demi kemajuan bangsa",0,0
"102871",102871,2020-04-26,"tteobooky","@myhappines08 Semoga wabah virus covid-19 ini cepat berlalu, dan bumi segera pulih<U+0001F64F>","semoga wabah virus covid  ini cepat berlalu dan bumi segera pulih",0,0
"9386",9386,2020-04-27,"skuukzkyyyya","@selepett @AfdaIdh @seventhelucky @nuggetrebus_ @fandya_hmd @erikawoymwhe @Gelaaapppp @susahnyarinya @iygppko @baebygrlll @ipandani11 @palacasann @ieusahaaa @covid19_indo @yaudahlahiya_ @koalagemayy W juga mo bkin akun ig isinya ssan twiteran biar dpt endorse.

Ada yg mo jd adminnya?","w juga mo bkin akun ig isinya ssan twiteran biar dpt endorse ada yg mo jd adminnya",0,0
"52865",52865,2020-04-27,"cnyoflt","Gua suka tidur, gaada corona juga pasti tidur siang https://t.co/u9fwHdU4CT","gua suka tidur gaada corona juga pasti tidur siang",0,0
"41972",41972,2020-04-27,"nttktf","Gotong royong dan kebersamaan menjadi kunci agar pandemi virus ini segera berakhir.
#JanganNgumpulDosa","gotong royong dan kebersamaan menjadi kunci agar pandemi virus ini segera berakhir",0,0
"41403",41403,2020-04-27,"CicHiiii","Belum corona, ud keracunan https://t.co/d2Gffi3rLC","belum corona ud keracunan",0,0
"33783",33783,2020-04-27,"Meliyagustin_","Artis kalo di tanya kelar Corona mau ngapain ""jalan2 ke Bali""

Bocah hits kalo di tanya kelar Corona mau ngapain ""ke mall ono ke mall ini""

Gua kalo di tanya kelar Corona mau ngapain ""nyari duit, nyari duit""","artis kalo di tanya kelar corona mau ngapain jalan ke bali bocah hits kalo di tanya kelar corona mau ngapain ke mall ono ke mall ini gua kalo di tanya kelar corona mau ngapain nyari duit nyari duit",0,0
"72400",72400,2020-04-26,"antaranews","Kuba telah mengirim sekitar 1.200 pekerja layanan kesehatan sebagian besar ke negara-negara Afrika dan Karibia yang rentan, dan juga ke negara-negara Eropa yang kaya seperti Italia yang telah sangat terpukul oleh virus corona baru. #Cuba #COVID2019

https://t.co/XOCtYCkIoO","kuba telah mengirim sekitar   pekerja layanan kesehatan sebagian besar ke negara negara afrika dan karibia yang rentan dan juga ke negara negara eropa yang kaya seperti italia yang telah sangat terpukul oleh virus corona baru",10,18
"30189",30189,2020-04-27,"autobots5699","@JKDaulay @aniesbaswedan Ya mungkin dia stres krn tekanan mslh covid 19 ini bang....
Wajar lah nama nya manusia pasti punya rasa stres dan lelah...
Biar kan lah dia curhat dan melihat2 satwa di sana yg ternyata gk ikutan dia stres, malah kata nya satwa2 di sana lebih santuy","ya mungkin dia stres krn tekanan mslh covid  ini bang wajar lah nama nya manusia pasti punya rasa stres dan lelah biar kan lah dia curhat dan melihat satwa di sana yg ternyata gk ikutan dia stres malah kata nya satwa di sana lebih santuy",1,3
"41376",41376,2020-04-27,"monitorindo","Pekerja Kena PHK Terdampak Covid-19 Butuh Uang Tunai Bukan Pelatihan Online  https://t.co/kXd0fAHQhN #Jackson Kumaat #KNPI #KartuPrakerja #PekerjaPHK #Covid19 #Corona","pekerja kena phk terdampak covid  butuh uang tunai bukan pelatihan online",0,0
"105023",105023,2020-04-26,"Trikus2012","@ErwandaSaputra3 @BangPitung_AJW @oxfara Kalau kmu msih di atmosfer bumi..kmu tdk akan bisa melihat bentuk bumi yg bulat..krna apa? Krna perbandingan sudut pandangmu dgn diameter bumi sangat kecil..ibarat virus corona nempel di bola tennis..maka buat dia bola tennis itu adlh padang rumput hijau yg datar..","kalau kmu msih di atmosfer bumi kmu tdk akan bisa melihat bentuk bumi yg bulat krna apa krna perbandingan sudut pandangmu dgn diameter bumi sangat kecil ibarat virus corona nempel di bola tennis maka buat dia bola tennis itu adlh padang rumput hijau yg datar",0,2
"84004",84004,2020-04-26,"SIPON36021","@desta_geboy G bs lg PSBB covid 19. Cs az yuk","g bs lg psbb covid  cs az yuk",0,0
"33135",33135,2020-04-27,"WikiDPR2","#kom6 Daeng M. @Fraksi_PAN #jabar7: Dengan kondisi corona saat ini, memberikan pelajaran bahwa kedaulatan terhadap bangsa harus dibangun diri kita sendiri. Berkaitan dgn hal2 tersebut, harapan saya apa yg disampaikan asosiasi sebagai masukan &amp; merekonstrusikan kedaulatan bangsa.","daeng m dengan kondisi corona saat ini memberikan pelajaran bahwa kedaulatan terhadap bangsa harus dibangun diri kita sendiri berkaitan dgn hal tersebut harapan saya apa yg disampaikan asosiasi sebagai masukan amp merekonstrusikan kedaulatan bangsa",0,0
"86666",86666,2020-04-26,"nukiey_218","@thesandblazt kenangan gen corona....","kenangan gen corona",0,0
"23430",23430,2020-04-27,"Ijal273","Bersatu kita mengatasi pandemi Covid19
#PAKAIMASKER
#DIRUMAHSAJA
#JAGAJARAK
#HINDARIKERUMUNAN
#CUCITANGAN
#JAGADIRI
#JAGAKELUARGA https://t.co/ZSbJOGftif","bersatu kita mengatasi pandemi covid",0,0
"53144",53144,2020-04-27,"seulghio","@jenqderal Gak boleh keluar dipp, corona","gak boleh keluar dipp corona",0,0
"17709",17709,2020-04-27,"adionooo","@Chilli_Pari izin share video cerpen anak - anak ya Mas. setiap harinya update di twitterku untuk anak - anak yang stay di rumah saat covid19 ini <U+0001F64F> https://t.co/0bH1r65neJ","izin share video cerpen anak anak ya mas setiap harinya update di twitterku untuk anak anak yang stay di rumah saat covid ini",0,0
"12691",12691,2020-04-27,"liqueurlido","jek corona malah pit pit an","jek corona malah pit pit an",0,0
"95198",95198,2020-04-26,"rizkidwika","What's on your top list after this corona-hell is over?

Me:
1. Ke Mal, main DanzBase sampe dengkul lemes
2. Ke Bensunda Gandaria
3. Ke Bakmi GK Pasar Baru pesen locupan
4. Ke Klinik, mau facial. Udah kusem banget di rumah doang
5. Jalan-jalan dari Anyer sampe Panarukan, beneran. https://t.co/hoswm2hWfe","what s on your top list after this corona hell is over me  ke mal main danzbase sampe dengkul lemes  ke bensunda gandaria  ke bakmi gk pasar baru pesen locupan  ke klinik mau facial udah kusem banget di rumah doang  jalan jalan dari anyer sampe panarukan beneran",1,1
"9940",9940,2020-04-27,"buwlol","@yoojungxlee gabole deket2, corona<U+0001F601><U+0001F44B><U+0001F3FB>","gabole deket corona",0,0
"91744",91744,2020-04-26,"MarekaMalili","Naomba wenye nafasi tuwachangie ndugu zetu watoa huduma za afya vifaa vya kujinga.
Sio lazima fedha, unaweza kununua vifaa na kuleta.
Shiriki kushare ujumbe huu.
Tutashinda Vita dhidi ya COVID-19 Kama tutashirikiana kwa pamoja.
#TujikingeTuwakingeWahudumuwaAfya https://t.co/GTEDyC2FdM","naomba wenye nafasi tuwachangie ndugu zetu watoa huduma za afya vifaa vya kujinga sio lazima fedha unaweza kununua vifaa na kuleta shiriki kushare ujumbe huu tutashinda vita dhidi ya covid  kama tutashirikiana kwa pamoja",10,41
"29334",29334,2020-04-27,"PolsekPagu","CEGAH PENYEBARAN COVID 19
-
Kapolres Kediri AKBP Lukman Cahyono, S.I.K, M.H, melaksanakan Koordinasi bersama Bupati Kediri, Kepala Dinas Kesehatan dan Dirut RSUD Pelem Pare terkait Penanganan/ Pencegahan Covid… https://t.co/WxSSDdNBz7","cegah penyebaran covid  kapolres kediri akbp lukman cahyono s i k m h melaksanakan koordinasi bersama bupati kediri kepala dinas kesehatan dan dirut rsud pelem pare terkait penanganan pencegahan covid…",0,1
"2894",2894,2020-04-27,"eagleaslanded66","@umnoonline Takut kerana salah itu yg mahu cakap, bukan keselamatan berkaitan covid 19, lagi pun dah turun, boleh ikut sop pasti tak Jadi masalah. Selesaikan persidangan parlimen, baru rakyaat puas hati dimana kebenaran akan tahu.","takut kerana salah itu yg mahu cakap bukan keselamatan berkaitan covid  lagi pun dah turun boleh ikut sop pasti tak jadi masalah selesaikan persidangan parlimen baru rakyaat puas hati dimana kebenaran akan tahu",0,0
"83504",83504,2020-04-26,"lawjusticeco","Pasien COVID-19 Tidak Jujur? Ada Sanksinya Loh, Ini Aturan Hukumnya https://t.co/yVWkTs1vE2","pasien covid  tidak jujur ada sanksinya loh ini aturan hukumnya",1,1
"38037",38037,2020-04-27,"bhre_wengker84","Bagaimana Pemda merespons dan mengambil langkah solutif atas perubahan tren ini? Jangan sampai Pemda tak mempunyai langkah strategis sebagai solusi. 

#PemdaLemahPSBBGagal 

https://t.co/L1I5S5owie","bagaimana pemda merespons dan mengambil langkah solutif atas perubahan tren ini jangan sampai pemda tak mempunyai langkah strategis sebagai solusi",2,4
"2663",2663,2020-04-27,"SudioWigi","@HermanChow73 @alu_dra @Benoe_Adja Saya patuh kok sama pemerintah kalau keluar rumah pake masker, tpi kalau urusan ibadah, insya allah bang aman dan ga kena corona cuman gara gara ibadah berjamaah","saya patuh kok sama pemerintah kalau keluar rumah pake masker tpi kalau urusan ibadah insya allah bang aman dan ga kena corona cuman gara gara ibadah berjamaah",0,0
"79123",79123,2020-04-26,"lintaspati","Bupati Pati : Satu Lagi Pasien Sembuh dari Covid-19 https://t.co/wcIsoaatS8 https://t.co/ITksKaKxfS","bupati pati satu lagi pasien sembuh dari covid ",0,1
"3142",3142,2020-04-27,"akfasatriow","Konspirasi 2k20 billgates menjadi orang  sbg penyumbang paling besar buat WHO dan pada tahun 2015 dia bilang bakal ada virus di 2020 dan skrg dia jual vaksin buat virus corona :/.... So... Is it possible might be the cause of virus corona .... https://t.co/ML2pTbfbiU","konspirasi k billgates menjadi orang sbg penyumbang paling besar buat who dan pada tahun  dia bilang bakal ada virus di  dan skrg dia jual vaksin buat virus corona so is it possible might be the cause of virus corona",0,0
