"","id","date","screen_name","text","pre_processed_text","rt","like"
"27407",27407,2020-04-27,"rebelscattered","@Heteroign Hah masa? Kok ketunda? Apa gegara corona","hah ketunda gegara corona",0,0
"99431",99431,2020-04-26,"ruangobrol_id","[BALU] Kemenag mengelualkan panduan ibadah untuk cegah colona. Apa saja? https://t.co/PBQIlBQ9LH","balu kemenag mengelualkan panduan ibadah cegah colona",0,0
"37657",37657,2020-04-27,"kompascom","Pedagang Pasar Pagi Salatiga, Jawa Tengah, mulai Senin (27/4/2020) akan berjualan di badan jalan Jenderal Sudirman. https://t.co/tWkfV5d9kx","pedagang pasar pagi salatiga jawa senin berjualan badan jalan jenderal sudirman",5,9
"11162",11162,2020-04-27,"IbrahimIsahAda1","@A_L_I_Y_U @FirstBankngr Yan banza anata corona suna batun neman kudi<U+0001F923><U+0001F923><U+0001F923>","yan banza anata corona suna batun neman kudi",0,0
"41301",41301,2020-04-27,"KiHadjar_","Tolonglah Jangan Kumpul-kumpul Dulu, Bantulah Agar Wabah Covid-19 Cepat Sirna
#JanganNgumpulDosa","tolonglah kumpul kumpul bantulah wabah covid cepat sirna",0,0
"46563",46563,2020-04-27,"MIndiaNewz","Tamil Nadu CM Edappadi K. Palaniswami attends video conference meeting of Chief Ministers with Prime Minister Narendra Modi, on COVID19 situation. https://t.co/sHMakic2jp","tamil nadu cm edappadi k palaniswami attends video conference meeting of chief ministers with prime minister narendra modi on covid situation",0,0
"91009",91009,2020-04-26,"festaconline","@maduchris @onyeoma_kc COVID-19:  LG , NCDC Clarifies Figures in Amuwo-Odofin - https://t.co/Lms6gtb3Sx","covid lg ncdc clarifies figures in amuwo odofin",0,0
"52855",52855,2020-04-27,"SanaIrf82916850","@siasatpk @ImranRiazKhan Aur in Dino jitna covid 19 aur lock down k bare mein dusron ko kaha ja aha ghar mein raho bahir na niklo mehina ya atleast 15 days k liye sub media channels aur journalists apne programs bhi off air ker k dikhaein..","aur in dino jitna covid aur lock down k bare mein dusron ko kaha ja aha ghar mein raho bahir na niklo mehina ya atleast days k liye sub media channels aur journalists apne programs bhi off air ker k dikhaein",0,0
"22934",22934,2020-04-27,"r___wonhanikka","Yokkk pacarannya jangan dirumah mulu, ga bosen apa yak <U+0001F602> kelar corona mantai bareng yak :) 
#APieceOfYourMind https://t.co/0iJ3YXTnpI","yokkk pacarannya dirumah mulu ga bosen yak kelar corona mantai bareng yak",7,9
"106647",106647,2020-04-26,"ShyaReepah","Nahan haus leher kek dicekik. <U+0001F92D>

#AgamaKuNaN6
#COVID19","nahan haus leher kek dicekik",0,0
"100247",100247,2020-04-26,"richiesaiya","Maambukizi ya Corona yaliyokuwa yanakuja kwa kasi ya ajabu siku za hivi karibuni naona yamekata baada ya hotuba ya mzee majuzi kati<U+0001F60E>","maambukizi ya corona yaliyokuwa yanakuja kwa kasi ya ajabu siku za hivi karibuni naona yamekata baada ya hotuba ya mzee majuzi kati",0,1
"20283",20283,2020-04-27,"mingfuzhen","@IndiHome kantor + tower +server telkom berjarak 50 meter dari rumah saya. Saya pelanggan indihome fiber optic. Sejak ada corona ini Luemotnya kebangetan.","kantor tower server telkom berjarak meter rumah pelanggan indihome fiber optic corona luemotnya kebangetan",0,0
"45614",45614,2020-04-27,"adminpendidikan","Tiada proses temu duga kemasukan UPNM pada tahun ini disebabkan COVID-19 dan perintah PKP

https://t.co/21d9CFwD2i","tiada proses temu duga kemasukan upnm disebabkan covid perintah pkp",0,4
"57323",57323,2020-04-27,"aaaaaaisya19","@DivaCatrii Pas kena corona ngemis minta diobatin gitu pdhl nyusahin dirinysa sendiri dan org lain, susah emg ngomong sama titisan setan","pas kena corona ngemis diobatin gitu pdhl nyusahin dirinysa org susah emg ngomong titisan setan",0,0
"27089",27089,2020-04-27,"annashyit","@winwiniepooh bUBAR BUBAR CORONA!","bubar bubar corona",0,0
"48906",48906,2020-04-27,"laznasaql","Berbagi Paket Sembako untuk masyarakat Terdampak COVID-19

Alhamdulillah Laznas AQL telah menyalurkan paket sembako kepada anak-anak yatim &amp; guru ngaji di rumah tahfidz apung dan nelayan.

Layanan Donasi Terbaik klik link berikut:  https://t.co/pEfcbDcUnS https://t.co/rjTPBUSmoJ","berbagi paket sembako masyarakat terdampak covid alhamdulillah laznas aql menyalurkan paket sembako anak anak yatim amp guru ngaji rumah tahfidz apung nelayan layanan donasi terbaik klik link",0,0
"25276",25276,2020-04-27,"Rinaphlbinmas","Bersatu kita mengatasi pandemi Covid19
#PAKAIMASKER
#DIRUMAHSAJA
#JAGAJARAK
#HINDARIKERUMUNAN
#CUCITANGAN
#JAGADIRI
#JAGAKELUARGA https://t.co/4ECqJEVfkO","bersatu mengatasi pandemi covid",0,2
"58107",58107,2020-04-27,"moonirabbit","Kaburu ceurik da kampus impian tapi ga kesampean. Giliran kemaren seneng hrusnya kelar uts kesana bwt stuba himpunan, eeeeee corona https://t.co/y1YbJVTxMR","kaburu ceurik da kampus impian ga kesampean giliran kemaren seneng hrusnya kelar uts kesana bwt stuba himpunan eeeeee corona",0,0
"60640",60640,2020-04-27,"SatpolairResKbr","Bakti Sosial Satuan Kepolisian Perairan (SATPOLAIR) Polres Kotawaringin Barat. Pembagian sembako kepada masyarakat bantaran sungai Arut yg terdampak Covid-19. 
#Promoter
#PolriBerbagi
#PolriPeduli
#ArnavatDharpaMahe https://t.co/oZvDWVgAKz","bakti sosial satuan kepolisian perairan satpolair polres kotawaringin barat pembagian sembako masyarakat bantaran sungai arut yg terdampak covid",0,1
"86625",86625,2020-04-26,"jungjve","97. jangan homoan, lebih solid lagi, makin rame
98. setuju
99. gatau
100. selesai corona","homoan solid rame setuju gatau selesai corona",0,0
"101285",101285,2020-04-26,"ferdiansyah703","@mediaformasi di bulan Ramadhan kali ini ingin bertindak nyata soal keadaan #COVID19 yang masih parah kondisinya di Indonesia. Kami ingin membantu #lawancorona bersama @trakteerID","ramadhan kali bertindak nyata parah kondisinya indonesia membantu",1,4
"92518",92518,2020-04-26,"cakrawalaraffl1","Pasien Positif Covid19 di Muratara, Anak Perempuan Usia 9 Tahun https://t.co/VH19Xsbd9r https://t.co/pBggErKSuT","pasien positif covid muratara anak perempuan usia",0,0
"43402",43402,2020-04-27,"arnavelaaaa","@kompascom Semoga pandemi corona cepat berlalu","semoga pandemi corona cepat",0,0
"77787",77787,2020-04-26,"ughfvckt","@taeararchh gaboleh keluar, corona","gaboleh corona",0,0
"48740",48740,2020-04-27,"Andrea595587373","Jaga situasi keamanan, tetap tenang jangan mudah terprovokasi.

#dirumahaja #PSBB #covid19 #TogetherAtHome #indonesia #lawancorona #stopprovokasi #dukungpemerintah 
#janganmudik #RamadanMubarak #sahur https://t.co/FcKfNkh4Su","jaga situasi keamanan tenang mudah terprovokasi",0,3
"73620",73620,2020-04-26,"Budiawan1985","@geiszchalifah Hahahahha.... Si om botak lg bahagia...<U+0001F602>
Padahal kenyataannya semua org hampir memgatakan bahwa kinerja anies paling buruk dlm sgala hal,trmasuk dlm penanganan corona....hanya mpo Rodiah yg percaya beginian..<U+0001F601>","hahahahha si om botak lg bahagia",0,1
"61336",61336,2020-04-27,"LusiHQ","@Syarman59 @tioharimurtie Saya lihat masih banyak yg tidak membawa sajadah sendiri dan ini sangat berbahaya. 

Lantai bekas sujud orang lain dipakai sujud yg lain lagi. Hidung mulut mungkin terlindungi masker, tapi mata juga bisa menjadi jalan masuk virus. 

Sosialisasikan BAWA SAJADAH.","lihat yg membawa sajadah berbahaya lantai bekas sujud orang dipakai sujud yg hidung mulut terlindungi masker mata jalan masuk virus sosialisasikan bawa sajadah",2,3
"48297",48297,2020-04-27,"ayuutamidewi4","Suka heran sama orang yang selalu nanya
 ""masih pacaran sama dia?"" 
""kok gak pernah upload foto ber2 lagi?"" (Giliran upload dikatain bucin, gak upload ditanyain terus, ini lagi Covid19 guys jd gak bisa ketemu <U+0001F926><U+200D><U+2640><U+FE0F>)
Selalu mantengin perkembangan status orang wkwkwk.","suka heran orang nanya pacaran gak upload foto ber giliran upload dikatain bucin gak upload ditanyain covid guys jd gak ketemu mantengin perkembangan status orang wkwkwk",0,0
"55429",55429,2020-04-27,"adv_mukeshh","Agr dum haintoh China ko bolo... Covid-19 virus ki infom q nhi di... Pakistan ki toh koi bhi country band Baja dega...
@aajtak @SavitaNishad15 @ShilpiSinghINC 
Bus India mein Hindu Muslim jayada hone laga hai ab..Stand for Right..","agr dum haintoh china ko bolo covid virus ki infom q nhi pakistan ki koi bhi country band baja dega bus india mein hindu muslim jayada hone laga hai ab stand for right",0,0
"27997",27997,2020-04-27,"Hi_Shin__","@Kinanti_88 Kamu bertanya mengapa Vietnam ini ekonomi cepat tumbuh?. Pertumbuhanya mengalahkan semua negara ASEAN. 
Hebat dalam mengatasi COVID-19.????

Karena di Vietnam tidak dipimpin Jae dan tidak ada yg kasih makan gerombolan buzzeRp...dah gitu aja<U+0001F607><U+0001F607><U+0001F607><U+0001F607> https://t.co/fO6VyiLXAw","vietnam ekonomi cepat tumbuh pertumbuhanya mengalahkan negara asean hebat mengatasi covid vietnam dipimpin jae yg kasih makan gerombolan buzzerp dah gitu aja",0,3
"24180",24180,2020-04-27,"redaksisitimang","Cegah Corona, SPBUN PTPN 6 Bagikan 5.000 Masker Non Medis https://t.co/bbMwRc1VtU https://t.co/YfE1c3V8AP","cegah corona spbun ptpn bagikan masker non medis",0,0
"66144",66144,2020-04-26,"boneka_kayoe","Mari kita berantas virus
Chebong-19
Dengan mengikuti anjuran gubernur indonesia, 
#LoveManusiaMerdeka","mari berantas virus chebong mengikuti anjuran gubernur indonesia",0,2
"88477",88477,2020-04-26,"mauteajus1","Abis Corona mau gereja ah dosa udah numpuk.","abis corona gereja ah dosa udah numpuk",0,0
"20013",20013,2020-04-27,"JLukup","Kurva kasus Covid-19 di negara2 ini masih menanjak, namun sudah melakukan pelonggaran2 pergerakan: India, Arab Saudi, &amp; Uni Emirat Arab. Selain karena pertimbangan sosio-ekonomi, mungkin krn fatality rate rendah. India punya 27.977 kasus, hanya 884 yg meninggal atau FR 3,16%.","kurva covid negara menanjak pelonggaran pergerakan india arab saudi amp uni emirat arab pertimbangan sosio ekonomi krn fatality rate rendah india yg meninggal fr",0,0
"11528",11528,2020-04-27,"johnbatusin13","@misellia_ jangan khawatir tidak hanya pemanis soneta dan juga orang lain tidak merasa sedih setelah covid-19","khawatir pemanis soneta orang sedih covid",0,0
"40686",40686,2020-04-27,"LambaEfer","Gunakan masker untuk cegah virus covid-19 https://t.co/Wq9k3ZCid2","masker cegah virus covid",0,0
"17254",17254,2020-04-27,"bilsluvyu","setelah corona selesai, aku mau ke mall setiap hari dalam seminggu, beli gacoan 2x dalam seminggu, nongkrong sampe subuh di angkringan setiap malam, nonton konser kesayangan, nonton film di bioskop sesukaku, minim tidur. gpp!! pokokna semwa yg bikin ak bebas<U+0001F621>","corona selesai mall seminggu beli gacoan x seminggu nongkrong sampe subuh angkringan malam nonton konser kesayangan nonton film bioskop sesukaku minim tidur gpp pokokna semwa yg bikin ak bebas",0,0
"92220",92220,2020-04-26,"Z_hitam","@MITIMalaysia @AzminAli @limbanhong @lokmanhakim_ali Hi Miti, company Saya telah lulus permohonan dan kami cuma suruh 50% of pekerja masuk kerja. Kalau the other balance 50% worker Yang tidak dalam jadual kerja Dan dijangkit Covid 19 dekat tempat lain. Adakah company Saya kena tanggung kepada medical fees mereka?","hi miti company lulus permohonan suruh of pekerja masuk kerja the other balance worker jadual kerja dijangkit covid adakah company kena tanggung medical fees",0,0
"35760",35760,2020-04-27,"gfakyu","@chicohakim didalem hati mereka ""keren bgt gue ya manjat pager demi solat berjamaah keren banget gue berani sama corona""","didalem hati keren bgt gue ya manjat pager solat berjamaah keren banget gue berani corona",0,1
"50849",50849,2020-04-27,"vitless","@XXliapril Kalau menang mau aku beliin ikan asin, bekal makan 3 hari kedepan sama keluarga.
Dampak dari corona sangat berpengaruh, makan aja susah.
Semoga ini adalah rezeki untukku dan keluarga. Aamiinnnnn","menang beliin ikan asin bekal makan kedepan keluarga dampak corona berpengaruh makan aja susah semoga rezeki untukku keluarga aamiinnnnn",0,0
"41185",41185,2020-04-27,"keponewsdotcom","CEK FAKTA: Jokowi Bedakan Mudik - Pulang Kampung untuk Kelabui Corona? https://t.co/4nVkpmSo8f","cek fakta jokowi bedakan mudik pulang kampung kelabui corona",0,0
"30315",30315,2020-04-27,"apriliaayuambar","Corona ayok damai aja yahh...
Emak gue aja karantina gue dirumah, kaga selama ini<U+0001F629> https://t.co/C8na5nNU07","corona ayok damai aja yahh emak gue aja karantina gue dirumah kaga",0,0
"90113",90113,2020-04-26,"Irambadc","Mkuu wa Wilaya ya Iramba, Emmanuel Luhahula amekutana na viongozi wa madhehebu mbalimbali ya dini na kuwaomba kuendelea kuielimisha jamii kujikinga na homa kali ya mapafu inayosababishwa na virusi vya corona. https://t.co/el1IRnoSFg","mkuu wa wilaya ya iramba emmanuel luhahula amekutana na viongozi wa madhehebu mbalimbali ya na kuwaomba kuendelea kuielimisha jamii kujikinga na homa kali ya mapafu inayosababishwa na virusi vya corona",0,0
"28852",28852,2020-04-27,"humaskabpnd","Data perkembangan harian kasus Covid-19 di Kab. Pangandaran.
Hari/Tanggal : Senin, 27 April 2020
Pukul : 16 : 00 WIB

Informasi Covid-19 di Kabupaten Pangandaran :
https://t.co/v1XhFJYrn1

Hotline :
Call Center : 119
Dinkes Kab. Pangandaran : 085320643695 https://t.co/1FniY8WdxG","data perkembangan harian covid kab pangandaran tanggal senin april wib informasi covid kabupaten pangandaran",1,2
"28131",28131,2020-04-27,"vishalv19441406","@SubuhiKhan01 apke jahil jamati corona failaye or ap log unhe support kare tb bhi hm log muslimo se spit or toilet kiye hua saman le","apke jahil jamati corona failaye or ap log unhe support kare tb bhi hm log muslimo spit or toilet kiye hua saman le",0,0
"75735",75735,2020-04-26,"OctaShopOnline","Puluhan Orang Keracunan Disinfektan Usai Ikuti 'Saran' Trump Obati Corona https://t.co/LMTkfonVuY https://t.co/8Yi8oQHqYC","puluhan orang keracunan disinfektan ikuti saran trump obati corona",0,0
"45292",45292,2020-04-27,"areeebsiddiqui","Ye 2020 hai janaab, 

Yahan hawa mein virus hai, khane mein chemicals aur relationships toxic..","ye hai janaab yahan hawa mein virus hai khane mein chemicals aur relationships toxic",0,0
"89853",89853,2020-04-26,"pikiran_rakyat","Johan : Pencairan Anggaran Penanganan Covid-19 Jangan Berbelit https://t.co/0rVTLG34Z8","johan pencairan anggaran penanganan covid berbelit",0,1
"39015",39015,2020-04-27,"PrimaBerita","Penangkapan 2 Orang Ditengah Corona, KPK Dinilai Tak Genit Lagi https://t.co/HpWdq09Cfz","penangkapan orang ditengah corona kpk dinilai genit",0,0
"72135",72135,2020-04-26,"LapasAceh","7. Tema tersebut tercetus, mengingat kondisi yang dialami Indonesia saat ini dalam melawan wabah COVID-19 mengharuskan setiap orang menjaga jarak dan membatasi kegiatan yang dapat berpotensi tertularnya COVID-19

#KumhamPasti
#HariKISedunia
#Kumham09","tema tercetus kondisi dialami indonesia melawan wabah covid mengharuskan orang menjaga jarak membatasi kegiatan berpotensi tertularnya covid",0,0
"99764",99764,2020-04-26,"Zulkiflisyukur_","Majulah Indonesiaku &amp; bbs dr Virus Covid-19. #RelawanBergerakLawanCovid #RelawanBergerakLawanCovid https://t.co/FFTgJNJ7Lt","majulah indonesiaku amp bbs dr virus covid",0,0
"88810",88810,2020-04-26,"datpool_","beres COVID19 aku bakal bikin body transformation <U+0001F624> https://t.co/UOsCE7fokx","beres covid bikin body transformation",0,1
"97724",97724,2020-04-26,"NoNaRonauli","@detikcom Corona lari bersama dirinya, teganya kau cukk lucknut...","corona lari teganya kau cukk lucknut",0,1
"77736",77736,2020-04-26,"Ant0n113","Bodoh atau tolol yah ....ga ada hubungannya proyek dan pandemi corona .......haluuuuuuu https://t.co/S99ajrx7uv","bodoh tolol yah ga hubungannya proyek pandemi corona haluuuuuuu",0,0
"15291",15291,2020-04-27,"Japchaejjang1","@corsxj_3 Ayah mari kita berdoa Smoga corona cpt selesai sblm lebaran, aminn ya allah<U+0001F64F>","ayah mari berdoa smoga corona cpt selesai sblm lebaran aminn ya allah",0,0
"47810",47810,2020-04-27,"Sid_ka_Asli_Fan","Corona ke world tour ke chakkar mein, 

Mera local tour bhi khatam ho gaya bisi

#lockdown #mondaythoughts","corona world tour chakkar mein mera local tour bhi khatam ho gaya bisi",0,1
"70552",70552,2020-04-26,"aapayipyip","ha seneng isih do nglakoni maksiat.
corona yo soyo seneng, wahai kaum kaum yg berfikir, setan itu sesungguhnya musuh yg nyata.","ha seneng isih do nglakoni maksiat corona yo soyo seneng kaum kaum yg berfikir setan sesungguhnya musuh yg nyata",0,0
"48968",48968,2020-04-27,"Riyan2280204761","Untuk mencegah terjadinya tindak kehajatan, Kanit patroli Polsek Weru Ipda Ismanto pimpin patroli ke kantor BRI Unit 1Weru di Ds Tawang, dan menghimbau untuk jaga jarak dan pakai masker guna cegah covid 19,
Senin… https://t.co/g4AnqRbzrt","mencegah tindak kehajatan kanit patroli polsek weru ipda ismanto pimpin patroli kantor bri unit weru ds tawang menghimbau jaga jarak pakai masker cegah covid senin…",0,0
"10263",10263,2020-04-27,"Aichilaa","Gak enak tau tinggal di kota zona merah corona <U+0001F62D>
Puasa gak ada taraweh, gak ada yg tadarusan, gak ada bukber, gak ada ngebolang di pasar ramadhan <U+0001F62D>
Pas lebaran gak ada pawai takbir, gak ada sholat ied <U+0001F62D>","gak enak tau tinggal kota zona merah corona",0,1
"34259",34259,2020-04-27,"farisfarrel","Lindungi diri dan keluarga dari virus corona dgn probiotik @ekagumilars https://t.co/MDbIagX3zJ","lindungi keluarga virus corona dgn probiotik",0,2
"107419",107419,2020-04-26,"reevndriana","Kapan Corona ini berakhir sih? Mau kemana - mana aja takut.","corona sih kemana aja takut",0,0
"98625",98625,2020-04-26,"ASayaal","@Nawaiwaqt_ @SMQureshiPTI @MoIB_Official @pid_gov Corona say xiada khatrnaak BHOOK hai Jo salaana lakhon jany ly rai..... Hakim waqt apny mansib haq say ada krain...","corona say xiada khatrnaak bhook hai jo salaana lakhon jany ly rai hakim waqt apny mansib haq say krain",0,0
"29581",29581,2020-04-27,"spindosat","]SP-Indosat Peduli]

SP Indosat peduli bersama untuk melawan penyebaran wabah Covid-19.
Berbagi Masker Gratis untuk Karyawan Indosatooredoo dengan 800 unit masker Non-Medis.

#SPI<U+2063><U+2063>
#SPINDOSAT<U+2063><U+2063>
#Indosat<U+2063><U+2063>
#indosatooredoo<U+2063><U+2063>
#ooredoo
#SPIPeduli
#Covid19 https://t.co/GStxNwbKP0","sp indosat peduli sp indosat peduli melawan penyebaran wabah covid berbagi masker gratis karyawan indosatooredoo unit masker non medis",0,0
"14428",14428,2020-04-27,"kentangdibakar","Ternyata kisah kita yang berakhir duluan daripada corona","kisah duluan corona",0,1
"20930",20930,2020-04-27,"kembang_polsek","JOGO WARGO JOGO NEGORO JOGO JEPORO
BERSAMA KITA BISA

Selalu cuci tangan pakai sabun
Cegah covid 19 https://t.co/LZhkXKR0bN","jogo wargo jogo negoro jogo jeporo cuci tangan pakai sabun cegah covid",0,0
